"","location_name","date","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","est_infections_mean","est_infections_lower","est_infections_upper"
"15705","California","2020-02-04",0.0121391954084404,0.0121391954084404,0.0121391954084404,2.76885910239866,1.50331061026802,4.33902442923144
"15706","California","2020-02-05",0.0122020722181376,0.0122020722181376,0.0122020722181376,3.06320101640362,1.68229284120683,4.76848303788512
"15707","California","2020-02-06",0.0122765178749456,0.0122765178749456,0.0122765178749456,3.42465308770202,1.89340316969793,5.29726890870419
"15708","California","2020-02-07",0.0123647714180677,0.0123647714180677,0.0123647714180677,3.86985271897504,2.1670240639932,5.9701910637972
"15709","California","2020-02-08",0.0124699292630058,0.0124699292630058,0.0124699292630058,4.42014536253032,2.46697954633241,6.81146579232342
"15710","California","2020-02-09",0.0125965141532599,0.0125965141532599,0.0125965141532599,5.10302925761573,2.87292973047628,7.85304157864023
"15711","California","2020-02-10",0.012750885951408,0.012750885951408,0.012750885951408,5.95405632876819,3.36463169075763,9.20461140987388
"15712","California","2020-02-11",0.012941140045688,0.012941140045688,0.012941140045688,7.01929679428657,3.97200307224103,10.9725935607972
"15713","California","2020-02-12",0.013177261171188,0.013177261171188,0.013177261171188,8.3585785726786,4.74717714703343,13.1856895275014
"15714","California","2020-02-13",0.013471126750309,0.013471126750309,0.013471126750309,10.0496516194882,5.7211985696186,15.9700222467919
"15715","California","2020-02-14",0.013836754521205,0.013836754521205,0.013836754521205,12.193505306642,6.9413088209283,19.6844816926984
"15716","California","2020-02-15",0.014290499379318,0.014290499379318,0.014290499379318,14.9211194590972,8.38834051490726,24.6737817683192
"15717","California","2020-02-16",0.014851310822705,0.014851310822705,0.014851310822705,18.4016641202506,10.1582204145802,30.8063476306047
"15718","California","2020-02-17",0.015541395586574,0.015541395586574,0.015541395586574,22.8523533166943,12.5309452995306,38.6807993826054
"15719","California","2020-02-18",0.01638738269923,0.01638738269923,0.01638738269923,28.5502473979858,15.3513217793578,48.8713793264906
"15720","California","2020-02-19",0.017421832228222,0.017421832228222,0.017421832228222,35.8462915871634,18.9027770240582,61.5141760223383
"15721","California","2020-02-20",0.018684810664249,0.018684810664249,0.018684810664249,45.1810517362785,23.5803505524399,77.5142438999138
"15722","California","2020-02-21",0.02022610170274,0.02022610170274,0.02022610170274,57.1020011713856,29.5523739942932,98.4996185750842
"15723","California","2020-02-22",0.022108400661233,0.022108400661233,0.022108400661233,72.2817988297997,36.9993878181838,125.352464625738
"15724","California","2020-02-23",0.024410457437752,0.024410457437752,0.024410457437752,91.5362521642168,46.6902720087554,157.794433231002
"15725","California","2020-02-24",0.027231952737839,0.027231952737839,0.027231952737839,115.838897496789,59.1773422895654,197.844237883042
"15726","California","2020-02-25",0.0306999743547929,0.0306999743547929,0.0306999743547929,146.33117352652,75.3770248315369,247.608502799581
"15727","California","2020-02-26",0.0349774686193551,0.0349774686193551,0.0349774686193551,184.325695646674,96.2857470776089,308.681830921476
"15728","California","2020-02-27",0.040274389142946,0.040274389142946,0.040274389142946,231.299583306668,122.698843425126,382.909758485797
"15729","California","2020-02-28",0.0468614431405169,0.0468614431405169,0.0468614431405169,288.876115625489,155.636326402598,471.06467256763
"15730","California","2020-02-29",0.0550894089620531,0.0550894089620531,0.0550894089620531,358.793731979878,196.590188747771,577.892735663772
"15731","California","2020-03-01",0.0654136517600679,0.0654136517600679,0.0654136517600679,442.862426733697,247.921391242013,706.467188962035
"15732","California","2020-03-02",0.0784260064041661,0.0784260064041661,0.0784260064041661,542.913612546069,310.585180608273,858.566889700181
"15733","California","2020-03-03",0.094896989499997,0.094896989499997,0.094896989499997,660.743290259046,384.607532333638,1029.05538588437
"15734","California","2020-03-04",0.11582721947347,0.11582721947347,0.11582721947347,798.040870752501,476.429737129878,1224.17715964669
"15735","California","2020-03-05",0.142514291406778,0.142514291406778,0.142514291406778,956.309185953838,581.406107883804,1442.95203290796
"15736","California","2020-03-06",0.17663565688022,0.17663565688022,0.17663565688022,1136.78450278311,705.453442562178,1699.56942659767
"15737","California","2020-03-07",0.22034216160461,0.22034216160461,0.22034216160461,1340.35299508311,849.317344469636,1972.40459726335
"15738","California","2020-03-08",0.27636316158629,0.27636316158629,0.27636316158629,1567.46833236439,1009.93545004762,2274.72186577959
"15739","California","2020-03-09",0.34813825054937,0.34813825054937,0.34813825054937,1818.10347000957,1196.11988167559,2598.3897381811
"15740","California","2020-03-10",0.43997366192076,0.43997366192076,0.43997366192076,2091.73904176326,1404.667817728,2960.21974119679
"15741","California","2020-03-11",0.55719359378908,0.55719359378908,0.55719359378908,2387.35679443792,1641.69514963443,3311.79733326431
